nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
CODENSA S.A. ESP,UTICA,-74.4831194836,5.19058902078,25851000,2103,2019,1,511.42,0,0,0,0,0,0,0,0,0,0,0,0,511.42,1
CODENSA S.A. ESP,VERGARA,-74.3463679542,5.11730960751,25862000,2103,2019,1,8.08,0,0,0,0,0,0,0,0,0,0,0,0,8.08,1
CODENSA S.A. ESP,VIANI,-74.5613311936,4.87520248858,25867000,2103,2019,1,8.25,0,0,0,0,0,0,0,0,0,0,0,0,8.25,1
CODENSA S.A. ESP,VILLAGOMEZ,-74.1951478206,5.27302546567,25871000,2103,2019,1,7.55,0,0,0,0,0,0,0,0,0,0,0,0,7.55,1
CODENSA S.A. ESP,VILLAPINZON,-73.5953530971,5.2164390104,25873000,2103,2019,1,55.52,0,0,0,0,0,0,0,0,0,0,0,0,55.52,1
CODENSA S.A. ESP,VILLETA,-74.4697042298,5.01279238093,25875000,2103,2019,1,594.48,0,0,0,0,0,0,0,0,0,0,0,0,594.48,1
CODENSA S.A. ESP,VIOTA,-74.5231620222,4.43935379121,25878000,2103,2019,1,663.31,0,0,0,0,0,0,0,0,0,0,0,0,663.31,1
CODENSA S.A. ESP,SAN GABRIEL,-74.4532827073,4.47536050073,25878002,2103,2019,1,23.15,0,0,0,0,0,0,0,0,0,0,0,0,23.15,1
CODENSA S.A. ESP,YACOPI,-74.3380248611,5.45928242265,25885000,2103,2019,1,147.57,0,0,0,0,0,0,0,0,0,0,0,0,147.57,1
CODENSA S.A. ESP,ZIPACON,-74.3795933564,4.75992897105,25898000,2103,2019,1,16.64,0,0,0,0,0,0,0,0,0,0,0,0,16.64,1
CODENSA S.A. ESP,ZIPAQUIRA,-73.9944757558,5.02547142431,25899000,2103,2019,1,137.25,0,0,0,0,0,0,0,0,0,0,0,0,137.25,1
CODENSA S.A. ESP,PORTACHUELO,-74.0051967851,5.00340278582,25899020,2103,2019,1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.15,1
CODENSA S.A. ESP,SAN MIGUEL,-73.9578282355,5.03405640271,25899025,2103,2019,1,1.34,0,0,0,0,0,0,0,0,0,0,0,0,1.34,1
CODENSA S.A. ESP,EL CALVARIO,-73.7133268969,4.35261856617,50245000,2103,2019,1,1033.84,0,0,0,0,0,0,0,0,0,0,0,0,1033.84,1
CODENSA S.A. ESP,SAN JUANITO,-73.6767015182,4.45818278703,50686000,2103,2019,1,683.78,0,0,0,0,0,0,0,0,0,0,0,0,683.78,1
CODENSA S.A. ESP,COELLO,-74.8984673202,4.28728335548,73200000,2103,2019,1,27.28,0,0,0,0,0,0,0,0,0,0,0,0,27.28,1
CODENSA S.A. ESP,FLANDES,-74.8187677213,4.2763717138,73275000,2103,2019,1,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1
CODENSA S.A. ESP,ICONONZO,-74.5319791006,4.17643908974,73352000,2103,2019,1,3.58,0,0,0,0,0,0,0,0,0,0,0,0,3.58,1
CODENSA S.A. ESP,PIEDRAS,-74.8780727204,4.54390984155,73547000,2103,2019,1,17.09,0,0,0,0,0,0,0,0,0,0,0,0,17.09,1
