nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
CODENSA S.A. ESP,"BOGOTA, D.C.",-74.106715324,4.64993705899,11001000,2103,2019,1,4512,13969,0,50.56,0,0.41,1875.3,0,0,0,77.01,0,0,20485.16,1
CODENSA S.A. ESP,BUENAVISTA,-73.9423004687,5.51242923727,15109000,2103,2019,1,0,0,0,0.83,0,0,0,0,0,0,0,0,0,12483,1
